dataset_id	sample_id	endotype_1	endotype_2	endotype_3
GSE49541	GSM789144	0.2290957709552451	1.0675598742808476	0.7190801311931665
GSE49541	GSM789145	0.2826114964265201	-0.1441958145716911	-0.814818693157694
GSE49541	GSM789146	-0.5455774334694702	-0.34169510158202987	-0.0020421144923279686
GSE49541	GSM789147	0.6370916647175093	0.28721705117429736	0.6157522133153762
GSE49541	GSM789148	-0.8599076429654443	-0.2617874757523507	-0.6547093015621626
GSE49541	GSM789149	-1.0795032346854072	-0.01042035183044074	-0.40760785745172723
GSE49541	GSM789150	-1.4746224020154515	-1.572576818242688	-1.8978766726709688
GSE49541	GSM789151	0.8950444726549768	-0.5097503569011749	-0.6683303519623964
GSE49541	GSM789152	-1.0488482325247375	-3.8351976508187393	-2.9176795779490905
GSE49541	GSM789153	0.7803175532087937	0.11181386390270633	0.8149106276723337
GSE49541	GSM789154	-1.8776353971375865	-2.12890126556039	-1.0738828095875173
GSE49541	GSM789155	0.7084627865379508	0.01893962821838729	0.48378625463130226
GSE49541	GSM789156	0.1621244655578217	0.2566531623838853	0.19117497430962893
GSE49541	GSM789157	-0.11755131031355237	0.6971616558464295	1.0227559289930213
GSE49541	GSM789158	-0.9747139014878402	-0.7698061455153599	-1.3759710435666073
GSE49541	GSM789159	1.52905362653874	1.6010134764007906	2.098772079829592
GSE49541	GSM789160	-3.141972872764849	-2.2575695591038256	-3.027844027628751
GSE49541	GSM789161	-1.292815883229031	0.5449104650048029	-0.15714935309489433
GSE49541	GSM789162	0.335082644374214	-0.20354501273883047	-0.10970384680395927
GSE49541	GSM789163	2.099721012415196	1.3390239216266386	1.387145222450685
GSE49541	GSM789164	1.9730896106014775	1.263330423293377	1.4866302086988683
GSE49541	GSM789165	0.7774629708164437	1.3677752512945087	1.5848703158311543
GSE49541	GSM789166	-0.059499686994734576	0.44770872425722674	0.4361249622243257
GSE49541	GSM789167	0.2925649885563385	-0.2831626631628104	-0.6730176903057904
GSE49541	GSM789168	0.011237657695325086	0.14367701745923195	-0.2868267726541593
GSE49541	GSM789169	0.590538947884049	0.15582813788406555	-0.22148390104066626
GSE49541	GSM789170	-0.9549885289131493	-0.4785980133290302	-0.5355320148558852
GSE49541	GSM789171	1.439636502906629	1.141794911433724	0.9398860012244593
GSE49541	GSM789172	-0.935285667057043	-0.3739628902326356	-0.7472960283208107
GSE49541	GSM789173	-0.4663013012877418	-0.07359793743413885	-0.3046268258608119
GSE49541	GSM789174	0.41561555232442726	0.5779008210018614	0.2107972646794377
GSE49541	GSM789175	-0.6471073137312247	-0.8927801075237929	-1.08200754262892
GSE49541	GSM789176	-0.005195864491886973	-0.13582905696175004	0.36939636517116853
GSE49541	GSM789177	1.6793753980109447	1.0946295586728383	1.2564171295315987
GSE49541	GSM789178	0.44562778486552634	0.7781754424806031	0.6596592614285608
GSE49541	GSM789179	0.9092862159056854	0.8166839772655178	1.0436577803266591
GSE49541	GSM789180	0.35685914041271005	-0.3457260320678044	-0.596835712707882
GSE49541	GSM789181	-1.2396186445191866	-0.7299002429634603	-1.0725645889911246
GSE89632	GSM2385720	-0.4818996339281697	1.130080879391897	0.9624525582549123
GSE89632	GSM2385721	0.049577812406153325	-0.0637776471240729	-0.7790867383385831
GSE89632	GSM2385722	0.2140548084774632	0.8056636948771639	0.9196793089956214
GSE89632	GSM2385723	0.36052753277191435	-0.4164452513684506	-0.13523140266536746
GSE89632	GSM2385724	-0.4724458297569369	0.5408305929447409	0.5668988432069114
GSE89632	GSM2385725	0.16494118718256517	0.18334163724816135	0.17443726673886176
GSE89632	GSM2385726	-1.9704157494487082	-0.05072457174658767	-0.38663598035795926
GSE89632	GSM2385727	1.503066332234497	1.3727812962191266	1.5637789940708444
GSE89632	GSM2385728	0.8425462768469139	0.6642486596910115	0.5348661526570819
GSE89632	GSM2385729	0.1810109664755626	0.6090160064859351	0.23890078729347483
GSE89632	GSM2385730	0.16970033218272007	-0.12159795070989328	-0.02840988413131657
GSE89632	GSM2385731	-0.12747818778987807	-0.65743034003248	-0.3247462336050663
GSE89632	GSM2385732	0.8048622231788983	0.19778640672482928	0.4040301783183617
GSE89632	GSM2385733	-0.8349881279792424	-0.4614241796008968	-0.2495908390258922
GSE89632	GSM2385734	-1.264103187705689	-0.03331765271484272	-0.22136792754079226
GSE89632	GSM2385735	-0.21294299720060467	0.17678883032758919	0.11214274532862495
GSE89632	GSM2385736	0.007266794905311643	0.1995469844391876	0.2833475806357822
GSE89632	GSM2385737	-0.21499146672255284	-0.0066136218822644265	-0.11008300530148082
GSE89632	GSM2385738	-0.16276367604267475	0.42085909179259784	0.04304909869469057
GSE89632	GSM2385739	0.07401512824238117	-0.0026227539868678017	0.12148020591459503
GSE89632	GSM2385740	-0.8744956339732014	0.05506360022319309	0.13124247949114018
GSE89632	GSM2385741	1.3924104937516117	0.5942167010984805	0.5001380121480882
GSE89632	GSM2385742	0.0753649517212365	0.07732056701324173	0.18259696924822913
GSE89632	GSM2385743	0.7021469268304757	0.7385219875924723	0.6919495030919816
GSE89632	GSM2385744	-0.34214600521411664	0.058755658216455224	0.008085758227410018
GSE89632	GSM2385745	0.4767702814585598	0.1121425396602392	0.24117197691849324
GSE89632	GSM2385746	0.3925309422542337	0.738772171488151	0.6952901403388788
GSE89632	GSM2385747	-0.7300578048816919	-0.46483087077291896	-0.9082655567504581
GSE89632	GSM2385748	-0.6566328352276659	-0.13658746641116887	-0.1877591916712159
GSE89632	GSM2385749	0.1245899666598639	0.7728074910676694	0.7715794483672809
GSE89632	GSM2385750	-0.4149074522818208	-0.5966807772846121	-0.5084414803132685
GSE89632	GSM2385751	-0.3909290288721217	0.33359734012046655	0.3161133848619827
GSE89632	GSM2385752	-0.2651105148420023	-0.022333211233547107	0.21678997277025713
GSE89632	GSM2385753	0.26966275425088154	0.3611101237943526	0.27817948837208595
GSE89632	GSM2385754	0.5639116502241885	0.3120271514689162	0.2038379627852367
GSE89632	GSM2385755	-0.7927722773568296	-0.16550493527149976	0.03662648704996731
GSE89632	GSM2385756	-0.3423981029233722	-0.295453868848857	-0.3934356507697738
GSE89632	GSM2385758	0.9767629587644534	-0.031048151998967474	0.11210044079347492
GSE89632	GSM2385759	0.40160044655134375	-0.1164297676867181	0.11469725644382622
GSE89632	GSM2385760	0.36451385792365465	-0.5281236831398152	-0.3402471547792868
GSE89632	GSM2385761	0.5965435365249193	0.663459421355436	0.5202080301010403
GSE89632	GSM2385762	1.140538096927777	0.9144311416099639	0.6002148618162487
GSE89632	GSM2385763	-0.025250919105424475	-0.7205091562393438	-0.39356669059817645
GSE89632	GSM2385767	-5.125150829212562	-6.250553797028589	-6.25207114481033
GSE89632	GSM2385770	0.6659228842454922	-0.1323630253169803	-0.036105907213043895
GSE89632	GSM2385771	-0.5586705090406012	-0.030709073409336433	0.05858569025749966
GSE89632	GSM2385772	1.1990493947429735	1.1373633349973278	1.199721636095496
GSE89632	GSM2385773	-0.7620488921287915	-0.7915926799722898	-0.9329309093378351
GSE89632	GSM2385776	0.7662043961561293	0.39376916416437635	0.6534053918369073
GSE89632	GSM2385777	1.6384978104703252	0.6131859629910333	0.9196967521799544
GSE89632	GSM2385778	-0.43470803301912825	-0.5389759501801519	-0.6512684894174336
GSE89632	GSM2385779	0.8939494189003854	-0.24451709225320747	-0.3120954704261413
GSE89632	GSM2385780	1.126972581111445	0.378715851201791	0.2324903114633749
GSE89632	GSM2385781	0.11807532926788314	-0.46071727023431497	-0.49346069811742427
GSE89632	GSM2385782	-0.8002803789884272	-1.2153195417571312	-0.9649853195977711
GSE130970	GSM3758005	0.6781712300425119	0.2743786722028365	0.0744495440541603
GSE130970	GSM3758006	0.4773862345126854	0.29392575544242616	0.31308111627420276
GSE130970	GSM3758007	0.9821235310581221	0.7721137310802423	0.34059099922666103
GSE130970	GSM3758008	1.1701820584151132	1.0289749233834289	0.769026883524389
GSE130970	GSM3758009	0.6400526875591853	-2.536796746112542	-3.5257796073275314
GSE130970	GSM3758010	-0.9474465304012023	-0.7550500707526326	-0.92392794054542
GSE130970	GSM3758011	-1.9268436923944328	-1.3153725501828921	-2.282936883126812
GSE130970	GSM3758012	-1.0105557000947785	-0.09042160620628747	-0.9334395264684446
GSE130970	GSM3758013	0.39126965234024863	0.4069626054756771	0.20134161789461108
GSE130970	GSM3758014	-0.40030275061612014	0.5609307769319394	0.4239364542624703
GSE130970	GSM3758015	0.344817569021495	-0.48449733971301406	-0.08260191897033295
GSE130970	GSM3758016	0.523721968371694	0.1750310495577914	0.15469088892984378
GSE130970	GSM3758017	-0.6171422979284018	-0.17361856921285065	-0.4214527082669085
GSE130970	GSM3758018	0.559129170434373	0.24676178553245762	0.09900373261809782
GSE130970	GSM3758019	-1.2141136602465301	-1.0571062932229265	-0.8163716458135545
GSE130970	GSM3758020	-0.5862552827950422	0.11684636185655174	-0.08031435881879272
GSE130970	GSM3758021	0.5656307717519623	0.3244435764325026	0.15489528698621452
GSE130970	GSM3758022	-0.7709236110116964	-0.6334300676161531	-0.5995472032238397
GSE130970	GSM3758023	-0.02261687631889006	0.003780889781251797	0.026199040838187512
GSE130970	GSM3758024	0.2932876503518134	0.32278832071433367	0.5229667245627144
GSE130970	GSM3758025	1.4326867968482726	1.5730095272415543	1.4274249911491372
GSE130970	GSM3758026	1.1557351579739537	1.1881018001370838	1.067075764235199
GSE130970	GSM3758027	1.0970911405479165	0.9956424284118149	1.1302857885879092
GSE130970	GSM3758028	0.09718855335751068	-0.13005994722497852	0.20333203630193278
GSE130970	GSM3758029	0.09591482340018616	-0.30262936535055424	-0.4290371169995707
GSE130970	GSM3758030	0.3079535439414711	0.20068402124824528	-0.05038675518713938
GSE130970	GSM3758031	-0.15646262031941718	-0.43054281468806616	-0.23727461978233358
GSE130970	GSM3758032	-1.6293368645077457	-1.7714757710138105	-1.604881748746877
GSE130970	GSM3758033	0.8143486908313644	-0.3968575462616837	-0.8923547348063082
GSE130970	GSM3758034	1.3222848596362287	0.7629844530803495	0.5027895875360078
GSE130970	GSM3758035	0.15333574899108643	0.6331123964149316	0.5261988276202413
GSE130970	GSM3758036	-0.34334993451922874	-0.07107052070545228	0.1609599842915769
GSE130970	GSM3758037	-0.46869455644486846	-0.3117126004457916	0.2762693518300546
GSE130970	GSM3758038	-0.14104878283476677	-0.4955902537071304	-0.07613897566383052
GSE130970	GSM3758039	0.26432750337333627	0.020861560401373342	0.16129773604496792
GSE130970	GSM3758040	1.113621036092147	0.7959698618206142	0.8770069612114797
GSE130970	GSM3758041	0.6545189240152048	0.02327723204809072	0.5651403821172417
GSE130970	GSM3758042	0.09552031818071491	0.17212775171015612	0.27676225031208807
GSE130970	GSM3758043	0.12033129255634271	0.5184441264807677	0.6112908959249965
GSE130970	GSM3758044	-0.08434234500111691	0.022819931449693947	0.38776318217188727
GSE130970	GSM3758045	-1.8666330465212264	-2.1135526908603026	-1.8872640513305454
GSE130970	GSM3758046	-0.16982598282670994	-0.21451466678521963	0.06616821004387106
GSE130970	GSM3758047	-2.228176226811383	-3.5528638297634725	-2.950917142389579
GSE130970	GSM3758048	1.677968089350524	1.8326762782056274	1.7615063873454806
GSE130970	GSM3758049	2.1220001543218836	1.3705923638758946	1.489827435310439
GSE130970	GSM3758050	1.0945203288965057	1.083831163950291	1.0918047108427105
GSE130970	GSM3758051	-2.8779028929055688	-1.6996560547900272	-2.0110392124275682
GSE130970	GSM3758052	-0.512969249930386	-0.5640080742701694	-0.47990582391531555
GSE130970	GSM3758053	0.0648319309019386	0.46668744868533035	0.647888971158852
GSE130970	GSM3758054	0.4294372871661003	0.793420917063712	0.9514684223836466
GSE130970	GSM3758055	0.2547501182805516	0.9127566654630619	0.6692280701789318
GSE130970	GSM3758056	-0.029891512903803607	-0.13256601567419662	0.01586864901600163
GSE130970	GSM3758057	-0.3876875987536601	-0.261795808950578	-0.5203079354263489
GSE130970	GSM3758058	0.9753086756705069	0.3957184287285306	0.31271064764381584
GSE130970	GSM3758059	-0.7788799554700588	-0.7440628766124009	-0.5700261551323045
